,Unnamed: 0,Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
4636,4636,Renault,799.0,Petrol,Expired,35925,Bangalore,KWID RXT,First Owner,476000.0,2021,5,Manual
4637,4637,Hyundai,1582.0,Diesel,Expired,80000,Bangalore,Creta  SX Automatic,First Owner,1195000.0,2017,5,Automatic
4638,4638,Jaguar,1999.0,Diesel,Comprehensive,23017,Bangalore,XE 2.  Prestige,First Owner,2878000.0,2019,5,Automatic
4639,4639,Hyundai,1086.0,Petrol,Third Party,50944,Bangalore,i10 Sportz 1.,First Owner,344000.0,2015,5,Manual
4640,4640,Renault,999.0,Petrol,Comprehensive,21000,Bangalore,KWID  RXT,First Owner,445000.0,2020,5,Manual
4641,4641,Mahindra,2696.0,Diesel,Third Party,122000,Bangalore,Ssangyong Rexton RX7,Third Owner,650000.0,2014,7,Automatic
4642,4642,Volkswagen,1498.0,Diesel,Comprehensive,98795,Bangalore,Polo  TDI Comfortline,Second Owner,452000.0,2015,5,Manual
4643,4643,Hyundai,1197.0,Petrol,Comprehensive,58000,Bangalore,Grand i10 Magna,First Owner,425000.0,2014,5,Manual
4644,4644,Ford,1996.0,Diesel,Expired,28500,Bangalore,Endeavour Titanium 4X2 AT,First Owner,3600000.0,2021,7,Automatic
4645,4645,Hyundai,1086.0,Petrol,Zero Dep,12443,Bangalore,Santro Sportz AMT,First Owner,552000.0,2021,5,Automatic
4646,4646,Volkswagen,1598.0,Petrol,Comprehensive,44723,Bangalore,Vento  Highline AT,Second Owner,659000.0,2016,5,Automatic
4647,4647,Renault,1461.0,Diesel,Expired,93498,Bangalore,Duster 110PS  RxL,Second Owner,585000.0,2016,5,Manual
4648,4648,Kia,1497.0,Petrol,Third Party,61129,Bangalore,Seltos HTK Plus G,First Owner,962000.0,2020,5,Manual
4649,4649,Nissan,999.0,Petrol,Comprehensive,38830,Bangalore,Magnite Turbo XV,First Owner,699000.0,2021,5,Manual
4650,4650,Renault,799.0,Petrol,Comprehensive,34042,Bangalore,KWID RXT,Second Owner,345000.0,2022,5,Manual
4651,4651,Audi,2967.0,Diesel,Comprehensive,110000,Bangalore,Q7  TDI quattro,Third Owner,1975000.0,2014,7,Automatic
4652,4652,Renault,999.0,Petrol,Comprehensive,25561,Bangalore,KWID  RXT,Second Owner,395000.0,2018,5,Manual
4653,4653,Kia,1197.0,Petrol,Comprehensive,61502,Bangalore,Sonet HTK Plus,First Owner,894999.9999999999,2021,5,Manual
4654,4654,Honda,1199.0,Petrol,Expired,34967,Bangalore,Amaze V CVT,First Owner,725000.0,2018,5,Automatic
4655,4655,Volkswagen,1598.0,Petrol,Comprehensive,37070,Bangalore,Vento  Highline,First Owner,799000.0,2018,5,Manual
4656,4656,Hyundai,1197.0,Petrol,Comprehensive,47717,Bangalore,Grand i10 Sportz,First Owner,425000.0,2015,5,Manual
4657,4657,Tata,1199.0,Petrol,Comprehensive,7654,Bangalore,Nexon XZ Plus Dark Edition,First Owner,1101000.0,2023,5,Manual
4658,4658,Nissan,1198.0,Petrol,Comprehensive,49984,Bangalore,Micra Active XL,First Owner,326000.0,2015,5,Manual
4659,4659,Mahindra,2179.0,Diesel,Comprehensive,72431,Bangalore,XUV500 W9 AT,Second Owner,1392000.0,2019,7,Automatic
4660,4660,Renault,999.0,Petrol,Expired,48113,Bangalore,KWID Climber  AMT,First Owner,369000.0,2017,5,Automatic
4661,4661,Volvo,1969.0,Diesel,Comprehensive,36000,Bangalore,XC60 Inscription D5,Second Owner,4900000.0,2020,5,Automatic
4662,4662,Maruti,1197.0,Petrol,Comprehensive,37000,Bangalore,Baleno  CVT Delta,First Owner,625000.0,2017,5,Automatic
4663,4663,Hyundai,1197.0,Petrol,Comprehensive,54772,Bangalore,Grand i10  Kappa Magna,First Owner,436000.00000000006,2017,5,Manual
4664,4664,Mahindra,1198.0,Petrol,Comprehensive,33466,Bangalore,KUV 100 NXT G80 K2 Plus 6 Str,Third Owner,347000.0,2016,6,Manual
4665,4665,Audi,1968.0,Diesel,Comprehensive,49698,Bangalore,Q3 35 TDI Quattro Premium,First Owner,2222000.0,2016,5,Automatic
4666,4666,BMW,1995.0,Diesel,Comprehensive,47067,Bangalore,X1 sDrive  xLine,First Owner,3345000.0000000005,2020,5,Automatic
4667,4667,Maruti,1248.0,Diesel,Comprehensive,57000,Bangalore,Baleno  Zeta,First Owner,775000.0,2018,5,Manual
4668,4668,Hyundai,1197.0,Petrol,Comprehensive,57000,Bangalore,i20 Asta,First Owner,350000.0,2009,5,Manual
4669,4669,Hyundai,1498.0,Petrol,Comprehensive,49613,Bangalore,Xcent,First Owner,474000.0,2014,5,Manual
4670,4670,Honda,1498.0,Diesel,Comprehensive,88080,Bangalore,Amaze S,First Owner,375000.0,2013,5,Manual
4671,4671,BMW,1995.0,Diesel,Comprehensive,41806,Bangalore,1 Series  Sport Line,First Owner,1748999.9999999998,2014,5,Automatic
4672,4672,Renault,1461.0,Diesel,Comprehensive,98000,Bangalore,Captur   Platine,First Owner,785000.0,2017,5,Manual
4673,4673,Honda,1198.0,Petrol,Comprehensive,58230,Bangalore,Amaze VX i-Vtech,First Owner,465000.00000000006,2014,5,Manual
4674,4674,Maruti,1197.0,Petrol,Comprehensive,90488,Bangalore,Baleno  CVT Alpha,First Owner,639000.0,2018,5,Automatic
4675,4675,Honda,1498.0,Diesel,Comprehensive,45000,Bangalore,City i DTEC VX Option,First Owner,795000.0,2015,5,Manual
4676,4676,Kia,1493.0,Diesel,Expired,60555,Bangalore,Sonet GTX Plus  AT,First Owner,1200000.0,2020,5,Automatic
4677,4677,Hyundai,1591.0,Petrol,Comprehensive,57570,Bangalore,Creta  VTVT AT SX Plus,First Owner,944000.0,2017,5,Automatic
4678,4678,Maruti,1248.0,Diesel,Third Party,90000,Bangalore,Swift VDI,Second Owner,345000.0,2011,5,Manual
4679,4679,Hyundai,1582.0,Diesel,Expired,94000,Bangalore,Creta  CRDi SX Plus,First Owner,1145000.0,2017,5,Manual
4680,4680,Maruti,1248.0,Diesel,Comprehensive,79800,Bangalore,Vitara Brezza ZDi Plus,First Owner,950000.0,2019,5,Manual
4681,4681,Land Rover,4367.0,Diesel,Expired,23100,Bangalore,Range Rover Vogue SE  SDV8,Second Owner,4795000.0,2012,5,Automatic
4682,4682,Maruti,1197.0,Petrol,Comprehensive,65971,Bangalore,Baleno  Delta,First Owner,585000.0,2016,5,Manual
4683,4683,Audi,1968.0,Diesel,Comprehensive,110000,Bangalore,A6  TDI Premium Plus,First Owner,1495000.0,2013,5,Automatic
4684,4684,Maruti,1462.0,Petrol,Comprehensive,30915,Bangalore,Ciaz Alpha,First Owner,844999.9999999999,2019,5,Manual
4685,4685,Maruti,1197.0,Petrol,Comprehensive,49057,Bangalore,Swift ZXI Plus AMT,First Owner,687000.0,2021,5,Automatic
4686,4686,Honda,1199.0,Petrol,Comprehensive,23262,Bangalore,Jazz VX CVT,First Owner,700000.0,2019,5,Automatic
4687,4687,Maruti,998.0,Petrol,Comprehensive,18500,Bangalore,Wagon R VXI BS IV,First Owner,400000.0,2016,5,Manual
4688,4688,Hyundai,1197.0,Petrol,Comprehensive,46967,Bangalore,Grand i10  Kappa Sportz,Second Owner,489000.0,2018,5,Manual
4689,4689,Hyundai,1493.0,Diesel,Comprehensive,35957,Bangalore,Creta SX,First Owner,1664999.9999999998,2021,5,Manual
4690,4690,Hyundai,1197.0,Petrol,Comprehensive,22424,Bangalore,Grand i10 Magna,First Owner,595000.0,2021,5,Manual
4691,4691,Mahindra,2523.0,Diesel,Expired,146000,Bangalore,Bolero SLX 2WD BSIII,First Owner,745000.0,2019,7,Manual
4692,4692,Maruti,998.0,Petrol,Expired,73000,Bangalore,Celerio VXI AT,First Owner,475000.0,2015,5,Automatic
4693,4693,Hyundai,1086.0,Petrol,Comprehensive,46441,Bangalore,i10 Magna 1.,First Owner,380000.0,2016,5,Manual
4694,4694,Toyota,2494.0,Diesel,Expired,114500,Bangalore,Innova  VX () 7 Seater BS IV,Second Owner,1250000.0,2015,7,Manual
4695,4695,Hyundai,1197.0,Petrol,Expired,65899,Bangalore,Grand i10  Kappa Sportz Option AT,First Owner,600000.0,2019,5,Automatic
4696,4696,Hyundai,1197.0,Petrol,Comprehensive,37000,Bangalore,i20 Sportz Plus CVT,First Owner,775000.0,2019,5,Automatic
4697,4697,Honda,1199.0,Petrol,Comprehensive,20975,Bangalore,Amaze 2nd Gen VX CVT,First Owner,819000.0,2021,5,Automatic
4698,4698,Volvo,2400.0,Diesel,Comprehensive,95000,Bangalore,XC60 D5 Inscription,First Owner,4100000.0,2020,5,Automatic
4699,4699,Audi,2967.0,Diesel,Comprehensive,144415,Bangalore,Q7 45 TDI Quattro Premium Plus,First Owner,3595000.0000000005,2017,7,Automatic
4700,4700,Hyundai,1197.0,Petrol,Third Party,42000,Bangalore,i20 Sportz,First Owner,825000.0,2022,5,Manual
4701,4701,Tata,1199.0,Petrol,Expired,72000,Bangalore,Tiago  Revotron XZA,First Owner,495000.0,2018,5,Automatic
4702,4702,Volkswagen,1598.0,Petrol,Comprehensive,112000,Bangalore,Vento 2013-2015  Comfortline,First Owner,495000.0,2014,5,Manual
4703,4703,Tata,1956.0,Diesel,Comprehensive,55000,Bangalore,Harrier XZ,First Owner,1350000.0,2019,5,Manual
4704,4704,Toyota,2494.0,Diesel,Expired,96236,Bangalore,Innova  G () 7 Seater BS IV,Second Owner,1250000.0,2015,7,Manual
4705,4705,Volkswagen,999.0,Petrol,Comprehensive,41021,Bangalore,Taigun  TSI Topline,First Owner,1330000.0,2023,5,Manual
4706,4706,Hyundai,1582.0,Diesel,Expired,96000,Bangalore,Creta  CRDi AT SX Plus,Second Owner,1075000.0,2018,5,Automatic
4707,4707,Audi,1968.0,Diesel,Comprehensive,47551,Bangalore,A4 35 TDI Premium,First Owner,1707000.0,2015,5,Automatic
4708,4708,Maruti,1248.0,Diesel,Expired,83375,Bangalore,Ritz VDi,First Owner,341000.0,2012,5,Manual
4709,4709,Renault,1461.0,Diesel,Comprehensive,57054,Bangalore,Duster 110PS  RxZ AMT,Second Owner,715000.0,2016,5,Automatic
4710,4710,Maruti,998.0,Petrol,Comprehensive,102667,Bangalore,Celerio VXI,First Owner,347000.0,2014,5,Manual
4711,4711,Skoda,1598.0,Petrol,Comprehensive,50000,Bangalore,Rapid  MPI AT Style,First Owner,595000.0,2016,5,Automatic
4712,4712,Toyota,2494.0,Diesel,Comprehensive,68761,Bangalore,Innova  G () 7 Seater BS IV,Second Owner,1285000.0,2015,7,Manual
4713,4713,Hyundai,998.0,Petrol,Comprehensive,15587,Bangalore,i20 N-Line N8 DCT Dual Tone,First Owner,1275000.0,2022,5,Automatic
4714,4714,Toyota,2982.0,Diesel,Comprehensive,99000,Bangalore,Land Cruiser Prado VX L,Third Owner,4200000.0,2013,7,Automatic
4715,4715,Maruti,1197.0,Petrol,Comprehensive,91000,Bangalore,Swift AMT VVT ZXI,First Owner,635000.0,2018,5,Automatic
4716,4716,Toyota,2982.0,Diesel,Expired,196685,Bangalore,Fortuner 4x4 AT,Second Owner,2075000.0,2015,7,Automatic
4717,4717,Hyundai,1197.0,Petrol,Expired,66000,Bangalore,i10 Sportz AT,Second Owner,375000.0,2011,5,Automatic
4718,4718,Renault,1498.0,Petrol,Comprehensive,82000,Bangalore,Duster   RXL,Third Owner,595000.0,2017,5,Manual
4719,4719,Honda,1799.0,Petrol,Expired,64000,Bangalore,Civic  V AT,First Owner,475000.0,2011,5,Automatic
4720,4720,Renault,799.0,Petrol,Comprehensive,76101,Bangalore,KWID RXT,First Owner,398000.0,2020,5,Manual
4721,4721,Renault,799.0,Petrol,Comprehensive,34666,Bangalore,KWID RXT,First Owner,467000.0,2021,5,Manual
4722,4722,Volkswagen,1968.0,Diesel,Expired,67000,Bangalore,Tiguan  TDI Highline,First Owner,2471000.0,2019,5,Automatic
4723,4723,Maruti,1248.0,Diesel,Comprehensive,124500,Bangalore,Vitara Brezza ZDi Plus AMT,First Owner,975000.0,2019,5,Automatic
4724,4724,Ford,1498.0,Diesel,Comprehensive,61863,Bangalore,Freestyle Titanium Plus,First Owner,698000.0,2020,5,Manual
4725,4725,Honda,1199.0,Petrol,Comprehensive,66797,Bangalore,Jazz V,First Owner,498000.00000000006,2016,5,Manual
4726,4726,Maruti,1197.0,Petrol,Comprehensive,91872,Bangalore,Wagon R VXI,First Owner,460000.0,2018,5,Manual
4727,4727,Renault,999.0,Petrol,Expired,5622,Bangalore,KWID  RXT Opt,First Owner,475000.0,2020,5,Manual
4728,4728,Hyundai,1086.0,Petrol,Comprehensive,26584,Bangalore,Santro Sportz SE,Second Owner,459000.0,2020,5,Manual
4729,4729,Maruti,1462.0,Petrol,Expired,29000,Bangalore,Ertiga ZXI,First Owner,1075000.0,2021,7,Manual
4730,4730,Hyundai,1197.0,Petrol,Expired,76000,Bangalore,Grand i10  Kappa Sportz,First Owner,575000.0,2018,5,Manual
4731,4731,Maruti,1248.0,Diesel,Comprehensive,51264,Bangalore,Vitara Brezza ZDi Plus,Second Owner,844999.9999999999,2016,5,Manual
4732,4732,Hyundai,1591.0,Petrol,Comprehensive,53920,Bangalore,Creta  SX,First Owner,1109000.0,2019,5,Manual
4733,4733,Mahindra,2184.0,Diesel,Expired,40242,Bangalore,Thar LX 4-Str Hard Top,First Owner,1550000.0,2022,4,Manual
4734,4734,Volkswagen,1198.0,Petrol,Comprehensive,111041,Bangalore,Polo  Comfortline 1.,First Owner,396000.0,2013,5,Manual
4735,4735,Kia,998.0,Petrol,Comprehensive,15000,Bangalore,Sonet GTX Plus Turbo DCT,First Owner,1390000.0,2023,5,Automatic
4736,4736,Mahindra,1493.0,Diesel,Comprehensive,80000,Bangalore,Bolero B6,First Owner,875000.0,2020,7,Manual
4737,4737,Tata,1198.0,Petrol,Expired,14000,Bangalore,Nexon  Revotron XZ Plus,First Owner,844999.9999999999,2020,5,Manual
4738,4738,Kia,1493.0,Diesel,Comprehensive,28000,Bangalore,Sonet GTX Plus,First Owner,1200000.0,2021,5,Manual
4739,4739,Toyota,2982.0,Diesel,Expired,149000,Bangalore,Fortuner 4x2 Manual,Second Owner,1425000.0,2013,7,Manual
4740,4740,Toyota,2393.0,Diesel,Expired,95633,Bangalore,Innova Crysta  VX MT,First Owner,2000000.0,2018,7,Manual
4741,4741,Mahindra,2198.0,Diesel,Comprehensive,12405,Bangalore,XUV700 AX7,First Owner,2535000.0,2022,7,Manual
4742,4742,Tata,1956.0,Electric,Comprehensive,27596,Bangalore,Nexon  XZ Plus,First Owner,1195000.0,2020,5,Automatic
4743,4743,Tata,1956.0,Diesel,Comprehensive,19883,Bangalore,Harrier XM,First Owner,1485000.0,2021,5,Manual
4744,4744,Hyundai,1197.0,Petrol,Comprehensive,69442,Bangalore,i20 Era,Second Owner,499000.0,2015,5,Manual
4745,4745,Maruti,998.0,Petrol,Comprehensive,42536,Bangalore,Alto K10 VXI AMT,First Owner,315000.0,2015,5,Automatic
4746,4746,Hyundai,1086.0,Petrol,Comprehensive,10487,Bangalore,Santro Sportz,First Owner,539000.0,2019,5,Manual
4747,4747,Maruti,1462.0,Petrol,Comprehensive,79397,Bangalore,Ciaz Alpha AT,First Owner,875000.0,2021,5,Automatic
4748,4748,Hyundai,1197.0,Petrol,Comprehensive,26640,Bangalore,Grand i10  Kappa Magna,First Owner,558000.0,2019,5,Manual
4749,4749,Hyundai,1197.0,Petrol,Comprehensive,41600,Bangalore,i20 Sportz Plus,First Owner,700000.0,2019,5,Manual
4750,4750,Maruti,1197.0,Petrol,Comprehensive,73000,Bangalore,Baleno Zeta CVT,First Owner,675000.0,2017,5,Automatic
4751,4751,Maruti,998.0,Petrol,Comprehensive,62427,Bangalore,Alto K10 VXI AMT,First Owner,328000.0,2015,5,Automatic
4752,4752,Maruti,1462.0,Petrol,Comprehensive,65000,Bangalore,Vitara Brezza ZXI Plus,First Owner,945000.0,2020,5,Manual
4753,4753,Hyundai,1197.0,Petrol,Comprehensive,61000,Bangalore,i10 Sportz,Second Owner,310000.0,2011,5,Manual
4754,4754,Volvo,1969.0,Diesel,Expired,87526,Bangalore,S60 D4 KINETIC,Second Owner,1795000.0,2017,5,Automatic
4755,4755,Maruti,1248.0,Diesel,Expired,51042,Bangalore,Ciaz  Alpha,Second Owner,745000.0,2018,5,Manual
4756,4756,Mahindra,2179.0,Diesel,Comprehensive,90848,Bangalore,XUV500 W6 2WD,Second Owner,834000.0,2017,7,Manual
4757,4757,Tata,1199.0,Petrol,Comprehensive,37000,Bangalore,Nexon XZ Plus (O) Dark Edition,First Owner,1065000.0,2022,5,Manual
4758,4758,Volkswagen,1984.0,Petrol,Expired,15000,Bangalore,Tiguan  TSI Elegance,First Owner,3900000.0,2017,5,Automatic
4759,4759,Ford,1498.0,Diesel,Expired,98000,Bangalore,Ecosport  TDCi Titanium,First Owner,620000.0,2017,5,Manual
4760,4760,Maruti,1248.0,Diesel,Expired,66000,Bangalore,Ritz VDi,First Owner,500000.0,2012,5,Manual
4761,4761,Renault,1461.0,Diesel,Comprehensive,70000,Bangalore,Duster RXZ AWD,First Owner,600000.0,2015,5,Manual
4762,4762,BMW,1995.0,Diesel,Expired,40000,Bangalore,X1 sDrive20d Expedition,First Owner,3250000.0,2020,5,Automatic
4763,4763,Volkswagen,1984.0,Petrol,Expired,35600,Bangalore,Tiguan Allspace 4Motion,First Owner,2895000.0,2019,7,Automatic
4764,4764,Honda,1199.0,Petrol,Expired,40235,Bangalore,Jazz  V i VTEC,First Owner,550000.0,2016,5,Manual
4765,4765,Hyundai,1197.0,Petrol,Comprehensive,34633,Bangalore,i20 Sportz,First Owner,644000.0,2019,5,Manual
4766,4766,Skoda,1598.0,Petrol,Expired,49979,Bangalore,Rapid  MPI Ambition,Second Owner,467000.0,2016,5,Manual
4767,4767,Hyundai,1197.0,Petrol,Comprehensive,40000,Bangalore,i20 Asta,Second Owner,515000.00000000006,2014,5,Manual
4768,4768,Skoda,1598.0,Petrol,Comprehensive,111316,Bangalore,Rapid  MPI Ambition Plus,First Owner,425000.0,2013,5,Manual
4769,4769,Toyota,2393.0,Diesel,Comprehensive,31000,Bangalore,Innova Crysta  G 7 STR,First Owner,2275000.0,2021,7,Manual
4770,4770,MG,1451.0,Petrol,Comprehensive,40000,Bangalore,Hector Sharp DCT,First Owner,1575000.0,2020,5,Automatic
4771,4771,Toyota,2755.0,Diesel,Comprehensive,70000,Bangalore,Fortuner  2WD MT,Second Owner,3375000.0,2020,7,Manual
4772,4772,Honda,1498.0,Petrol,Comprehensive,16000,Bangalore,City V MT,First Owner,1050000.0,2022,5,Manual
4773,4773,Tata,1199.0,Petrol,Expired,80197,Bangalore,Tigor XZA Plus,First Owner,595000.0,2020,5,Automatic
4774,4774,Hyundai,1591.0,Petrol,Comprehensive,68978,Bangalore,Verna  VTVT S,First Owner,665000.0,2016,5,Manual
4775,4775,Hyundai,1086.0,Petrol,Comprehensive,11060,Bangalore,Santro Sportz,First Owner,537000.0,2020,5,Manual
4776,4776,Hyundai,1591.0,Petrol,Third Party,26000,Bangalore,Creta  VTVT SX Plus,First Owner,1049000.0,2018,5,Manual
4777,4777,Ford,1499.0,Petrol,Comprehensive,62007,Bangalore,Ecosport  Ti VCT AT Titanium,Second Owner,593000.0,2015,5,Automatic
4778,4778,Maruti,1197.0,Petrol,Comprehensive,31605,Bangalore,Baleno Zeta,First Owner,625000.0,2016,5,Manual
4779,4779,Audi,1984.0,Petrol,Comprehensive,41266,Bangalore,Q5 Technology  TFSI,First Owner,3995000.000000001,2019,5,Automatic
4780,4780,Hyundai,1086.0,Petrol,Comprehensive,86000,Bangalore,Santro Xing GL,Second Owner,145000.0,2010,5,Manual
4781,4781,Renault,999.0,Petrol,Comprehensive,14030,Bangalore,KWID  AMT RXT,First Owner,526000.0,2022,5,Automatic
4782,4782,Volkswagen,1598.0,Petrol,Third Party,58000,Bangalore,Vento  Highline,Second Owner,345000.0,2011,5,Manual
4783,4783,Toyota,2494.0,Diesel,Expired,98535,Bangalore,Innova  G () 8 Seater BS III,First Owner,825000.0,2011,8,Manual
4784,4784,Mercedes Benz,1950.0,Diesel,Comprehensive,45000,Bangalore,Expression E,Second Owner,4250000.0,2019,5,Automatic
4785,4785,Mitsubishi,2477.0,Diesel,Comprehensive,85000,Bangalore,Pajero Sport 4X4,Second Owner,900000.0,2013,7,Manual
4786,4786,Hyundai,1497.0,Petrol,Comprehensive,32000,Bangalore,Creta SX,First Owner,1365000.0,2021,5,Manual
4787,4787,Maruti,1197.0,Petrol,Comprehensive,42000,Bangalore,Baleno  Delta,First Owner,625000.0,2018,5,Manual
4788,4788,Hyundai,1493.0,Diesel,Comprehensive,34000,Bangalore,Alcazar Platinum 7-Seater  AT,Second Owner,1850000.0,2022,7,Automatic
4789,4789,Hyundai,1591.0,Petrol,Comprehensive,31924,Bangalore,Creta  SX Automatic,First Owner,1325000.0,2019,5,Automatic
4790,4790,Jeep,1368.0,Petrol,Comprehensive,38732,Bangalore,Compass  Longitude Plus AT,First Owner,1565000.0,2021,5,Automatic
4791,4791,Honda,1199.0,Petrol,Comprehensive,57746,Bangalore,Jazz VX,First Owner,554000.0,2017,5,Manual
4792,4792,Hyundai,1197.0,Petrol,Third Party,43883,Bangalore,Grand i10 Sportz,First Owner,391000.0,2014,5,Manual
4793,4793,Mercedes Benz,2925.0,Diesel,Comprehensive,36000,Bangalore,4MATIC,First Owner,12100000.0,2022,7,Automatic
4794,4794,Audi,1968.0,Diesel,Expired,52000,Bangalore,Q3 35 TDI Quattro Premium Plus,First Owner,1775000.0,2014,5,Automatic
4795,4795,Maruti,1197.0,Petrol,Comprehensive,52060,Bangalore,Ritz VXi,First Owner,387000.0,2014,5,Manual
4796,4796,Volkswagen,1498.0,Diesel,Expired,73000,Bangalore,Ameo  TDI Highline AT,First Owner,625000.0,2016,5,Automatic
4797,4797,Renault,999.0,Petrol,Comprehensive,38000,Bangalore,KWID Climber  AMT,First Owner,395000.0,2019,5,Automatic
4798,4798,Ford,3198.0,Diesel,Third Party,95000,Bangalore,Endeavour  Titanium AT 4X4,Second Owner,2646000.0,2016,7,Automatic
4799,4799,Mahindra,1493.0,Diesel,Comprehensive,32000,Bangalore,TUV 300 mHAWK100 T8,Second Owner,675000.0,2017,7,Manual
4800,4800,Honda,1199.0,Petrol,Comprehensive,16000,Bangalore,Amaze V CVT,Second Owner,695000.0,2019,5,Automatic
4801,4801,Mercedes Benz,2143.0,Diesel,Comprehensive,72000,Bangalore,E250 CDI Avantgrade,First Owner,1900000.0,2015,5,Automatic
4802,4802,Maruti,1197.0,Petrol,Comprehensive,78000,Bangalore,Swift AMT VVT VXI,First Owner,675000.0,2020,5,Automatic
4803,4803,Skoda,1798.0,Petrol,Expired,66000,Bangalore,Superb Elegance  TSI AT,Second Owner,675000.0,2011,5,Automatic
4804,4804,Hyundai,1591.0,Petrol,Comprehensive,47554,Bangalore,Creta  VTVT AT SX Plus,Second Owner,900000.0,2017,5,Automatic
4805,4805,Ford,1497.0,Petrol,Comprehensive,47603,Bangalore,Ecosport   Titanium,First Owner,775000.0,2018,5,Manual
4806,4806,Maruti,998.0,Petrol,Comprehensive,41902,Bangalore,Wagon R VXi BSII,First Owner,302000.0,2012,5,Manual
4807,4807,Tata,1199.0,Petrol,Comprehensive,83911,Bangalore,Tiago  Revotron XZ Plus,First Owner,518000.0,2019,5,Manual
4808,4808,Maruti,1197.0,Petrol,Expired,35000,Bangalore,Ignis  Zeta,First Owner,635000.0,2019,5,Manual
4809,4809,Honda,1497.0,Petrol,Expired,72000,Bangalore,City i VTEC CVT VX,Second Owner,660000.0,2016,5,Automatic
4810,4810,Hyundai,998.0,Petrol,Comprehensive,41546,Bangalore,i20 N-Line N6 iMT,First Owner,832000.0,2022,5,Manual
4811,4811,Hyundai,1197.0,Petrol,Expired,80000,Bangalore,i20 Sportz Plus,Third Owner,685000.0,2019,5,Manual
4812,4812,Maruti,1248.0,Diesel,Expired,105000,Bangalore,Vitara Brezza LDi Option,Second Owner,690000.0,2016,5,Manual
4813,4813,Tata,1956.0,Diesel,Comprehensive,42711,Bangalore,Harrier XZA Plus AT,First Owner,1885000.0,2021,5,Automatic
4814,4814,Kia,1493.0,Diesel,Comprehensive,54785,Bangalore,Sonet GTX Plus  AT,First Owner,1130000.0,2021,5,Automatic
4815,4815,Mahindra,2157.0,Diesel,Expired,38163,Bangalore,Alturas G4 4X4 AT,First Owner,2645000.0,2019,7,Automatic
4816,4816,Maruti,1197.0,Petrol,Comprehensive,91935,Bangalore,Swift ZXI,First Owner,425000.0,2014,5,Manual
4817,4817,Nissan,999.0,Petrol,Comprehensive,30405,Bangalore,Magnite Turbo CVT XL,First Owner,726000.0,2021,5,Automatic
4818,4818,Honda,1199.0,Petrol,Comprehensive,50629,Bangalore,Jazz V,First Owner,512000.0,2015,5,Manual
4819,4819,Ford,1499.0,Petrol,Expired,76227,Bangalore,Figo 1.5P Titanium AT,Second Owner,410000.0,2015,5,Automatic
4820,4820,Audi,2967.0,Diesel,Expired,89000,Bangalore,Q7 45 TDI Quattro Technology,First Owner,4795000.0,2019,7,Automatic
4821,4821,Audi,1968.0,Diesel,Comprehensive,32000,Bangalore,Q3 35 TDI Quattro Premium Plus,First Owner,2325000.0,2016,5,Automatic
4822,4822,Hyundai,1591.0,Petrol,Expired,65300,Bangalore,Creta  VTVT SX Plus,First Owner,831000.0,2016,5,Manual
4823,4823,Hyundai,1493.0,Diesel,Third Party,53000,Bangalore,Creta SX Executive,First Owner,1515000.0,2021,5,Manual
4824,4824,Honda,1497.0,Petrol,Comprehensive,81938,Bangalore,City  V MT,Second Owner,343000.0,2012,5,Manual
4825,4825,Maruti,998.0,Petrol,Comprehensive,30000,Bangalore,S-Presso VXI Plus 2019-2022,Second Owner,455000.0,2020,5,Manual
